Player Name,Assists,Points,Total rebounds,Steals,Game ID,Defensive rebounds,3-pointers attempted,3-pointers made,Field goals attempted,Field goals made,Free throws attempted,Free throws made,Minutes played,Personal fouls,Turnovers,Blocks,Offensive rebounds,Field goal percentage,Free throw percentage,3-pointer percentage
Gordon Hayward,5,22,5,,246,,8,,14,5,10,,,,,,,,,
Derrick Favors,,35,13,,246,,,,,,,,,,,,,,,
Raul Neto,,13,,,246,,,,,,,,18,,,,,,,
Trey Burke,7,19,,,246,,8,,,8,,,,,,,,,,
Thaddeus Young,,,14,,247,,,,,,4,4,,,,,6,,,
Jarrett Jack,6,26,9,,247,,,,,,,,,,,,,,,
Paul George,,,,1,247,,,,,,,,,,7,,,,,
Monta Ellis,5,2,,,247,,,,8,1,,,,,,,,,,
Jordan Hill,,14,11,,247,,,,,,,,,,,,,,,
Rodney Stuckey,,15,,,247,,,,,,,,,,,,,,,
John Wall,10,23,6,2,248,,4,2,17,7,8,7,,,,,,,,
Bradley Beal,3,22,2,,248,,4,3,13,8,4,3,20,,,,,,,
Marvin Williams,,13,10,,248,,3,2,6,5,2,1,,,,,,,,
Nicolas Batum,9,26,11,,248,,9,3,20,9,6,5,,,,,,,,
Kemba Walker,5,23,5,,248,,,,20,8,4,3,35,,,,,,,
Rudy Gay,,22,,,249,,,,,,,,,3,,3,,,,
DeMarcus Cousins,5,28,12,,249,,,,18,8,17,12,,5,,,,,,
Rajon Rondo,15,14,,3,249,6,,,,7,,,,,,,,,,
Darren Collison,,25,,,249,,2,2,12,9,6,5,32,,,,,,,
Robert Covington,,29,,,249,,11,7,,,,,,,7,,,,,
Jahlil Okafor,5,26,10,,249,,,,18,11,5,4,,,,2,3,,,
Nik Stauskas,3,16,,,249,,,,,,,,,,,,,,,
Eric Bledsoe,3,14,1,,250,,3,1,7,5,,,33,,,,,,,
Gerald Green,,30,,,250,,10,5,19,10,5,5,30,,,,,,,
TJ Warren,,10,,,250,,,,9,4,,,24,,,,,,,
Dirk Nowitzki,,19,4,,250,4,4,1,15,7,,4,,,,,,,,
Tyson Chandler,,12,23,,250,,,,9,5,,,34,,,,,,,
Monta Ellis,,20,,,250,,,,21,10,,,,,,,,,,
Rajon Rondo,7,12,,,250,,,,9,6,,,30,,,,,,,
Amar'e Stoudemire,,10,6,,250,,,,,,,,,,,,,,,
Devin Harris,,12,,,250,,,,9,5,,,,,,,,,,
Zach Randolph,6,15,3,3,251,,,,,,,,27,,,1,,,,
Mike Conley,5,20,4,,251,,4,3,13,7,3,3,29,,,,,,,
Jeff Green,2,18,4,2,251,,7,3,14,7,1,1,29,,,,,,,
Joe Johnson,1,,,,251,,1,,,,,,,1,,,,,,
Thaddeus Young,,10,9,,251,,,,,,,,25,,,,,,,
Brook Lopez,4,20,4,2,251,,,,14,8,4,4,30,,,,,,,
Wayne Ellington,1,18,,,251,,5,4,8,6,,,25,,1,,,,,
Chris Bosh,,21,8,,252,,3,1,14,9,5,2,,,,,,,,
Dwyane Wade,,20,,,252,,,,13,9,5,2,28,,,,,,,
Mario Chalmers,,11,,,252,,,,,,,,,,,,,,,
Marcin Gortat,,15,10,,252,,,,,,,,,,,,,,,
John Wall,13,18,5,,252,5,,,,,5,,,,,,,,,
Rasual Butler,3,23,3,,252,3,5,3,14,8,5,,33,2,2,,,,,
Andre Roberson,,,,1,253,,,,,,,,,,,,,,,
Anthony Morrow,,,,1,253,,,,,,,,,,,,,,,
Russell Westbrook,,21,,,253,,,,,,,,23,,,,,,,
Alex Abrines,,10,,,253,,,,,,,,,,,,,,,
Enes Kanter,,19,,,253,,,,,,,,,,,,,,,
JaMychal Green,,17,,,253,,,,,,,,,,,,,,,
Marc Gasol,2,25,8,1,253,,,,,,,,,,,5,,,,
Andrew Harrison,,10,,,253,,,,,,,,,,,,,,,
Zach Randolph,,21,,,253,,,,,,,,,,,,,,,
Troy Daniels,,22,,,253,,,,,,,,,,,,,,,
James Harden,8,34,8,,254,,,,,,,,,,5,,,,,
Paul George,,25,11,,254,,,,,,,,,,,,,,,
Robert Covington,,24,13,,255,,,,,,,,,,,2,,,,
Richaun Holmes,,24,14,,255,,,,,,,,,,,,,,,
T.J. McConnell,,16,,,255,,,,,,,,,,,,,,,
Nik Stauskas,,20,,,255,,,,,,,,,,,,,,,
Nikola Vucevic,,26,13,,255,,,,,,,,,,,,,,,
Evan Fournier,3,19,4,,255,,,,,,,,,,,,,,,
Elfrid Payton,4,10,13,,255,,,,,,,,,,,,,,,
CJ McCollum,4,18,6,,256,,,2,,,2,2,36,,,,,,,
Karl-Anthony Towns,,11,5,,256,4,,,9,5,,,27,,4,4,,,,
Andrew Wiggins,,16,,,256,,,,17,5,,,,,,,,,,
Ricky Rubio,9,12,9,,256,,,,,,,,32,,,,,,,
DeMarcus Cousins,,24,6,,257,,,,10,6,16,12,,,,,,,,
Ty Lawson,7,,6,,257,,,1,,,,,36,,,1,,,,
Matt Barnes,,14,,,257,,,,9,6,,,28,,,,,,,
Garrett Temple,,12,,,257,,,,8,6,,,18,,,,,,,
Devin Booker,3,18,2,,257,2,,,12,8,,2,,,,,,,,
JJ Redick,,27,,,258,,,,,,,,,,,,,,,
Chris Paul,13,35,,,258,,,,,,,,,,,,,,,
Jared Sullinger,7,21,11,1,258,,,1,15,10,,,,,,,,,,
Isaiah Thomas,11,36,,1,258,,,1,,,,,,,,,,,,
LaMarcus Aldridge,,24,8,,259,,,,,,,,,,,,,,,
Damian Lillard,5,23,,,259,,,,,,,,36,,,,,,,
CJ McCollum,,17,,,259,,,,,,,,,,,,,,,
Kawhi Leonard,5,20,4,,259,,,,,,,,,,,,,,,
Tim Duncan,6,11,12,,259,,,,,,,,,,,,,,,
Danny Green,,19,,,259,,,,,,,,,,,,,,,
Tony Parker,7,17,,,259,,,,,,,,28,,,,,,,
Jabari Parker,,11,7,,260,,,,,,,,,,,,,,,
Greg Monroe,,13,12,,260,,,,18,5,,,,,,,,,,
Khris Middleton,,26,,,260,,,,,,,,,,,,,,,
Michael Carter-Williams,12,20,,,260,,,,14,9,,,,,,,,,,
Taj Gibson,,11,14,,260,,,,,,,,,,,6,,,,
Nikola Mirotic,,14,,,260,,,,,,,,,,,,,,,
Pau Gasol,,26,11,,260,,,,,,,,,,,,,,,
Jimmy Butler,10,32,,,260,,,,,,,,,,,,,,,
Derrick Rose,,16,,,260,,,,,,,,,,,,,,,
Andrew Wiggins,,29,,,261,,,,,11,,,,,,,,,,
Karl-Anthony Towns,,27,15,,261,11,,,,,,,,,,,,,,
Zach LaVine,,17,,,261,,,,,,,,,,,,,,,
Shabazz Muhammad,,12,,,261,,,,,,,,,,,,,,,
Nemanja Bjelica,,12,,,261,,,,,,,,,,,,,,,
Michael Kidd-Gilchrist,,15,,,261,,,,,,,,,,,,,,,
Frank Kaminsky,,21,,,261,,,,,,,,,,,,,,,
Nicolas Batum,12,15,,,261,,,,,,,,,,,,,,,
Kemba Walker,,22,,,261,,,,,,,,,,,,,,,
Marco Belinelli,,15,,,261,,,,,,,,,,,,,,,
Kobe Bryant,5,14,3,2,262,,,,,,,,,,,2,,,,
D'Angelo Russell,,16,10,,262,,7,,,,,,,,7,,,,,
Lou Williams,,18,,,262,,,,,,,,,,,,,,,
Paul Millsap,2,15,8,2,262,,,,,,,,,,,2,,,,
Al Horford,5,16,9,,262,,,,,,,,,,,1,,,,
Kent Bazemore,2,15,3,4,262,,,,,,,,25,,,,,,,
Nikola Jokic,4,11,14,,263,,,,,,,,25,,,1,,,,
Emmanuel Mudiay,4,11,7,,263,,,,,,,,34,,,,,,,
D.J. Augustin,3,24,1,1,263,,5,3,11,8,7,5,23,,,,,,,
Nicolas Batum,,24,,,263,,10,5,18,9,,,,,,,,,,
Cody Zeller,,10,2,,263,,,,,,,,29,,,5,,,,
Kemba Walker,5,15,7,2,263,,,,,,,,36,,,,,,,
Jimmy Butler,,26,,,264,,,,,,13,11,,,,,,,,
Derrick Rose,,14,6,,264,,,,12,5,,,26,,,,,,,
Nikola Mirotic,,12,12,,264,,,,,,,,27,,,,,,,
Brook Lopez,,11,,,264,,,,,,,,22,,,,,,,
Bojan Bogdanovic,,13,,,264,,,,,,,,,,,,,,,
Deron Williams,,10,,,264,,,,12,3,,,,,,,,,,
Jarrett Jack,,12,,,264,,,,13,5,,,,,,,,,,
TJ Warren,,14,5,3,265,,,,,,,,,,,,,,,
Alex Len,,13,,,265,,,,,,,,,,,,,,,
Devin Booker,,18,,,265,,,,,,,,,,,,,,,
Tyler Ulis,,13,,,265,,,,,,,,,,,,,,,
Jared Dudley,,12,,,265,,,,,,,,,,,,,,,
Leandro Barbosa,,12,,,265,,,,,,,,,,,,,,,
Trevor Ariza,,9,,,265,,,,,,,,,,,,,,,
Ryan Anderson,,16,,,265,,,,,,,,,,,,,,,
Clint Capela,,9,,,265,,,,,,,,,,,,,,,
Patrick Beverley,,19,,,265,,,,,,,,,,,,,,,
James Harden,8,40,6,,265,,,,,,,,,,,,,,,
Sam Dekker,,14,,,265,,,,,,,,,,,,,,,
Caris LeVert,,14,3,,266,,,,,,,,,,,,,,,
Brook Lopez,,8,4,,266,,,,,,,,,,,,,,,
Randy Foye,,14,3,,266,,,,,,,,,,,,,,,
Jeremy Lin,,18,4,,266,,,,,,,,,,,,,,,
Sean Kilpatrick,3,23,5,,266,,,,,,,,,,,,,,,
Marc Gasol,4,18,6,,266,,,,,,,,,,,2,,,,
Mike Conley,6,32,3,,266,,,,,,,,,,,,,,,
Lou Williams,3,21,,3,267,,,3,,7,,,24,3,,,,,,
Markieff Morris,4,9,9,1,268,,,,,,,,,,,,,,,
Brandon Knight,4,16,,2,268,,,,,,,,,,,1,,,,
TJ Warren,,13,,,268,,2,,,,,2,,,,,,,,
Sonny Weems,,10,,2,268,,,,,,2,,,2,,,,,,
Mirza Teletovic,1,22,2,,268,,,,,,,,21,,,,,,,
Jae Crowder,5,17,6,3,268,,,,,,,,,,,2,,,,
Amir Johnson,2,13,5,1,268,,,,,,,,,,,,,,,
Jared Sullinger,2,11,10,,268,,,,,,,,,,,,,,,
Avery Bradley,3,17,7,2,268,,,,,,,,,,,,,,,
Isaiah Thomas,5,19,2,,268,,,,,,,,,,,,,,,
Marcus Smart,11,10,11,2,268,,,,,,,,,,,2,,,,
Kelly Olynyk,1,21,9,3,268,,,,,,,,,,,1,,,,
D'Angelo Russell,7,17,4,,269,,,,,,,,,,,,,,,
Lou Williams,,27,,,269,,,,,,,,,,,,,,,
Justise Winslow,,23,13,,269,,,,,,,,,,,,,,,
Hassan Whiteside,,23,13,,269,,,,,,,,,,,,,,,
Goran Dragic,7,21,,,269,,,,,,,,,,,,,,,
James Johnson,6,19,8,,269,,,,,,,,,,,,,,,
Paul George,4,34,3,1,270,,10,6,20,10,,,,,,,,,,
Thaddeus Young,3,11,6,6,270,,,,,,,,,,,,,,,
Myles Turner,,15,8,,270,,,,,,,,,,,,,,,
Jeff Teague,11,19,2,1,270,1,,1,,,,,,,1,,1,,,
CJ Miles,1,15,3,,270,,,,,,,,,,,,,,,
Otto Porter Jr.,,22,1,,270,,,,,,,,,,,,,,,
Markieff Morris,1,10,7,1,270,,,,,,,,,,,,,,,
Marcin Gortat,4,13,16,1,270,,,,,,,,,,,,,,,
Bradley Beal,2,12,1,2,270,,,,,,,,18,,,,,,,
John Wall,9,36,11,2,270,,,2,,,,,,,,,2,,,
Nikola Mirotic,,15,15,,271,,,,,,,,,,,,,,,
Jimmy Butler,6,40,7,,271,,,,,,,,,,,,,,,
Jordan Clarkson,,,,,271,,,,12,1,,,,,,,,,,
Kent Bazemore,,,,,272,,6,0,,,,,,,,,,,,
Dwight Howard,,14,,,272,,,,8,5,,,,,,,,,,
Kevin Durant,,25,14,,272,,,,,,,,,,,,,,,
Brandon Jennings,,29,,,273,,,,,,,,36,,,,,,,
Jeremy Lamb,,24,,,273,,,,,,,,,,,,,,,
Reggie Jackson,,,4,,273,4,,,,,,,,,4,,,,,
Bojan Bogdanovic,,18,,,274,,,,11,8,,,,,,,,,,
Anthony Bennett,1,,,,274,,,1,8,2,,,,,1,,1,,,
Blake Griffin,6,20,6,,274,,,,,,,,,,,,,,,
Chris Paul,9,21,,5,274,3,6,4,11,8,,,25,,,,,,,
Giannis Antetokounmpo,3,12,7,,275,,,,9,3,10,6,34,,,,,,,
Ersan Ilyasova,,13,,3,275,2,3,2,8,5,2,1,,2,,,,,,
Michael Carter-Williams,5,30,5,3,275,,,,17,11,13,8,,,,,,,,
O.J. Mayo,,13,4,3,275,,2,1,9,5,2,2,,,,,1,,,
Robert Covington,,25,7,,275,,6,1,13,6,,,,3,10,4,,,,
Hollis Thompson,,19,4,,275,1,10,3,18,7,2,2,36,,,,3,,,
Thomas Robinson,,12,6,,275,,,,8,4,6,4,,,,,,,,
JaKarr Sampson,1,10,5,1,275,,4,0,8,3,4,4,,,,1,,,,
Chris Bosh,,12,2,,276,,1,0,12,6,2,0,,,,,,,,
Dwyane Wade,6,25,2,,276,,,,20,11,5,3,35,,,,,,,
Mario Chalmers,,12,,4,276,,,,,,,,,,,,,,,
Zach Randolph,,17,6,1,276,,,,15,8,1,1,,,,,,,,
Marc Gasol,7,2,6,,276,,,,,1,,,,1,,1,,,,
Courtney Lee,,17,1,,276,1,3,3,9,7,,,,,,,,,,
Mike Conley,,18,,,276,,2,2,8,8,,,,,,,,,,
Jon Leuer,1,20,,,276,,3,2,12,7,,,,1,1,1,,,,
Serge Ibaka,,18,,,277,,4,,,,,,,,,,,,,
Kawhi Leonard,,21,,,277,,,,,,,,,,,,,,,
LaMarcus Aldridge,,16,,,277,,,,,,,,,,,,,,,
Carmelo Anthony,6,36,11,,278,,,,,,,,46,,,,,,,
Rudy Gay,,29,,,278,,,,,,,,,,,,,,,
DeMarcus Cousins,4,39,11,,278,,,,,,,,32,,,,,,,
Darren Collison,10,27,,,278,,,,,,,,,,,,,,,
Danilo Gallinari,3,29,,,279,6,6,,,,,,,,,,,,,
Darrell Arthur,2,12,9,,279,,,,,,,,,,,2,,,,
Gary Harris,1,11,5,1,279,,,,,,,,,,,,,,,
Jusuf Nurkic,,6,6,,279,,,,,,,,18,,,1,,,,
Matt Barnes,3,15,7,,279,,,,,,,,,,,1,,,,
Jeff Green,2,16,9,1,279,,,,,,,,,,,,,,,
Marc Gasol,,12,4,5,279,,,,,,,,,,,,,,,
Tony Allen,1,10,9,3,279,,,,,,,,,,,1,,,,
Mario Chalmers,4,12,6,,279,,,,,,,,,,,,,,,
Zach Randolph,1,24,6,,279,,,,,,,,,,,3,,,,
Kristaps Porzingis,,12,10,,280,,,,17,5,,,,,,,,,,
Robin Lopez,,9,12,,280,,,,,,,,,,,1,,,,
Arron Afflalo,2,18,3,,280,,,,16,8,,,,,,,,,,
Jose Calderon,4,16,7,2,280,,,,,,,,,,,,,,,
Derrick Williams,,31,7,2,280,,,,,,,9,32,,,,,,,
Joe Johnson,6,14,7,1,280,,,,,,,,,,,,,,,
Thaddeus Young,,19,11,,280,,,,,,,,,,,,,,,
Brook Lopez,5,20,8,2,280,,,,,,,,,,,1,,,,
Shane Larkin,5,17,2,,280,,,,,,,,25,,,,,,,
Blake Griffin,4,23,8,,281,,,,,,,,,,,,,,,
Raymond Felton,4,16,5,,281,,,,,,,,,,,,,,,
Jamal Crawford,5,23,,3,281,,,,,,,,,,,,,,,
Al Horford,6,13,15,1,281,,,,,,,,,,,2,,,,
Isaiah Thomas,8,28,,2,281,,,,,,,,,1,,,,,,
Marcus Smart,,13,,,281,,,,,,,,,,,,,,,
Kelly Olynyk,,13,,,281,,,,,,,,,,,,,,,
Terrence Ross,7,,,,282,,,,,,,,,,,,,,,
Kyle Lowry,5,25,5,,282,,,,,,,,38,,,,,,,
Greivis Vasquez,,2,,,282,,,,,,,,14,,,,,,,
James Johnson,,6,,,282,,,,,,,,17,,,,,,,
Al Jefferson,5,23,13,1,282,,1,,,,,1,,1,1,,,,,
Mo Williams,7,23,1,,282,1,,,,,5,5,,,,1,,,,
Draymond Green,,20,,,283,,,,,,,,,,,,,,,
Klay Thompson,2,20,5,,283,,,,,,,,,,,2,,,,
Stephen Curry,5,26,6,2,283,,,,,,,,,,,,,,,
Gordon Hayward,,24,,,283,,,,,,,,,,,,,,,
Derrick Favors,2,23,10,2,283,,,,,,,5,,,,,,,,
Rudy Gobert,,13,11,,283,,,,,,,,,,,,,,,
Alec Burks,2,19,2,,283,,,,,,,,,,,,,,,
LeBron James,10,29,,1,284,,,,,,,,,1,,,,,,
Richard Jefferson,2,9,7,,284,,,,,,,,,,,,,,,
Iman Shumpert,1,8,1,,284,,,,,,,,,,,,,,,
Kyrie Irving,3,27,5,,284,,,,,,,,,,3,,,,,
Channing Frye,,15,9,1,284,,,,,,,,,,,,,,,
Marcus Morris,3,12,5,2,284,,,,,,,,,,,,,,,
Tobias Harris,2,15,9,,284,,,,,,,,,,,,,,,
Andre Drummond,4,20,16,,284,,,,,,,,,,,,,,,
Kentavious Caldwell-Pope,2,,,,284,,,,,,,,,,,,,,,
Reggie Jackson,5,21,2,1,284,,,,,,,,,,,,,,,
Ish Smith,3,12,3,1,284,,,,,,,,,,,,,,,
Julius Randle,2,15,7,1,285,,,,,,,,,,,,,,,
Nick Young,4,26,2,2,285,,,,,,,,,,,,,,,
D'Angelo Russell,5,14,3,1,285,,,,,,,,,,,,,,,
Larry Nance Jr.,3,11,5,1,285,,,,,,,,,2,,,2,,,
Ivica Zubac,2,15,6,,285,,,,,,,,,,,1,,,,
Lou Williams,2,21,1,1,285,,,,,,,,,,,,,,,
Jordan Clarkson,4,11,,1,285,,,,,4,,,,4,,,,,,
Giannis Antetokounmpo,,,,2,285,,,,,,,,,,,,,,,
Thon Maker,1,7,6,,285,,,,,,,,,,,,,,,
John Henson,,,3,,285,3,,,,,,,,,,,,,,
Tony Snell,,,3,,285,3,,,,,,,,,,,,,,
Matthew Dellavedova,,,,,285,,,,,,,,,,3,,,,,
Malcolm Brogdon,3,18,2,1,285,,,,,,,,,,,,,,,
Michael Beasley,2,15,5,,285,,,,,,,,,,,1,,,,
Andrew Wiggins,,20,,,286,,,,,,,,,,,,,,,
Gorgui Dieng,,13,,,286,,,,,,,,,,,,,,,
Karl-Anthony Towns,,16,,,286,,,,,,,,,,,,,,,
Ricky Rubio,,16,,,286,,,,,,,,,,,,,,,
Kris Dunn,,17,,,286,,,,,,,,,,,,,,,
Shabazz Muhammad,,13,2,,286,,,,,,,,,,,,,,,
Jusuf Nurkic,,14,9,,286,,,,,,,,,,,,,,,
CJ McCollum,4,32,4,1,286,,,,,,,,,,,,,,,
Damian Lillard,,21,,,286,,,,,,,,,,,,,,,
Allen Crabbe,,10,,,286,,,,,,,,,,,,,,,
Al-Farouq Aminu,,8,,,286,,,,,,,,,,,,,,,
Evan Turner,,8,,,286,,,,,,,,,,,,,,,
Gordon Hayward,,28,,,287,,,,17,6,14,14,,,,,,,,
Derrick Rose,,18,,,287,,,,,7,,,,,,,,,,
Marcus Morris,3,21,5,,288,,,,,,,,,,,,,,,
Andre Drummond,,12,10,,288,,,,,,,,,,,,,,,
Boban Marjanovic,,13,11,,288,,,,,,,,,,,,,,,
Kevin Durant,9,25,6,,288,,,,,,,,,,,,,,,
Draymond Green,13,,9,,288,,,,,,,,,,,,,,,
Klay Thompson,,23,,,288,,,,,,,,,,,,,,,
Stephen Curry,,24,,5,288,,,,,,,,,,,,,,,
Bojan Bogdanovic,2,14,6,,289,,,,,,,,,,,,,,,
Brook Lopez,8,22,9,,289,,,,,,,,,,,,,,,
Joe Harris,2,19,2,,289,,,,,,,,,,,,,,,
Jeremy Lin,4,16,2,,289,,,,,,,,,,,,,,,
Joel Embiid,,33,10,,289,,,,,,,,,,,3,,,,
Jahlil Okafor,,3,,,289,,,,,,,,,,,,,,,
Ersan Ilyasova,,22,,,289,,,,12,7,,,,,,,,,,
Anthony Davis,2,30,13,2,290,,,,21,11,,,36,,,,,52,,
DeMarcus Cousins,,29,,,290,,,,,,,,,,,,2,,,
Dirk Nowitzki,,15,10,,291,,,,,,,,,,,,,,,
Seth Curry,5,24,10,,291,,,,,,,,,,,,,,,
Kawhi Leonard,,24,7,,291,,,,,,,,,,,,,,,
Jonas Valanciunas,,21,10,,292,,,,14,9,4,3,,,,,,,,
Terrence Ross,,12,6,,292,,3,2,10,5,,,,,,,,,,
Kyle Lowry,7,19,,2,292,,8,3,17,6,,,,,,,,,,
Lou Williams,,17,,,292,,6,2,10,4,7,7,,,,,,,,
James Johnson,,17,,,292,,,,9,7,4,3,,,,,,,,
Alex Len,,10,,,292,,,,6,5,,,15,,,,,,,
Goran Dragic,,18,,,292,,3,2,11,8,,,,,,,,,,
Eric Bledsoe,8,20,,,292,,2,1,12,7,,5,,,,,,,,
Isaiah Thomas,,18,,5,292,,5,3,10,6,4,3,,,,,,,,
Dario Saric,2,12,2,,293,,,,,,,,,,,3,,,,
Nik Stauskas,,20,,,293,,,,,,,,,,,,,,,
Victor Oladipo,,18,,,293,,,,,,,,,,,,,,,
Russell Westbrook,14,18,11,,293,,,,6,6,6,6,,,,,,,,
Enes Kanter,,24,11,,293,,,,,,,,,,,,,,,
Kevin Love,,27,16,,294,,,,,,,,,,,,,,,
Paul George,,21,11,,294,,,,,,,,,,,,,,,
Pau Gasol,7,22,10,2,295,,,,,,,,,,,3,,,,
Doug McDermott,,14,3,,295,3,3,,11,6,,,,3,,,,,,
Michael Kidd-Gilchrist,,20,7,,295,,2,,,,,,,,,2,,,,
Nicolas Batum,8,19,13,2,295,,6,3,13,8,,,,,,,,,,
Kemba Walker,8,30,7,,295,4,9,4,19,8,13,10,,,2,,,,,
Gordon Hayward,5,23,,,296,,,,,,,,,,,,,,,
Rudy Gobert,3,16,,1,296,,,,,,,,,,,3,,,,
Rodney Hood,,28,,,296,,,,,,,,,,,,,,,
George Hill,8,15,5,,296,,,,,,,,,,,,,,,
Willie Cauley-Stein,3,15,9,,296,,,,,,,,,,,,,,,
Kosta Koufos,,12,10,,296,,,,,,,,,,,,,,,
Ty Lawson,5,19,4,,296,,,,,,,,,,,,,,,
Darren Collison,5,18,3,,296,,,,,,,,,,,,,,,
Michael Kidd-Gilchrist,,13,13,,297,,,,6,4,10,5,,,,,,,,
Al Jefferson,,18,12,2,297,,,,19,9,,,,,,,,,,
Gerald Henderson,5,17,,,297,,2,1,13,6,4,4,,,,,,,,
Brian Roberts,3,18,,,297,,3,1,10,6,5,5,34,,,,,,,
Bradley Beal,,18,11,,297,,4,2,16,7,2,2,,2,,,,,,
John Wall,10,16,,,297,,4,1,14,4,7,7,,,,,,,,
Kris Humphries,,13,5,,297,,,,8,4,6,5,,,,,,,,
Austin Rivers,,,4,,298,,,,,,,,,,,,,,,
Pablo Prigioni,,,,4,298,,,,,4,,,,,,,,,,
Jon Leuer,,16,14,,298,,,,,,,,,,,,,,,
Mirza Teletovic,2,22,9,,298,,,,,,,,,,,,,,,
Alan Williams,,14,12,1,298,,,,,,,,22,,,,,,,
James Harden,,13,,,299,,,,,,,,30,,,,,,,
Eric Gordon,,19,,,299,,,,,,,,30,,,,,,,
Lou Williams,,27,,,299,,,,,,,,25,,,,,,,
Anthony Davis,,29,9,,299,,,,,,,,,,,,,,,
DeMarcus Cousins,,27,,5,299,,,,,,,,35,,,4,,,,
Omri Casspi,,12,,,299,,,,,,,,,,,,,,,
CJ McCollum,,17,,5,300,,,,,,,,36,,,,,,,
Damian Lillard,7,23,5,,300,,,,,,,,38,,,,,,,
Giannis Antetokounmpo,,17,9,,300,,,,,,,,31,,,,,,,
Greg Monroe,,16,12,,300,,,,,,,,27,,,,,,,
O.J. Mayo,,15,1,,300,1,,,,,,,,,1,,,,,
Andrew Wiggins,1,27,4,,301,,,,22,10,,,,,,,,,,
Gorgui Dieng,,,10,,301,,,,,,,,,,,,,,,
Karl-Anthony Towns,2,29,17,,301,,,,,,,,,,,3,,,,
Ben McLemore,,14,,,301,,,,,,,,,,,,,,,
Willie Cauley-Stein,,14,,,301,,,,,,,,,,,,,,,
Kosta Koufos,,14,11,,301,,,,,,,,,,,,,,,
Darren Collison,,10,,,301,,,,,,,,,,,,,,,
Ty Lawson,,11,,,301,,,,,,,,,,,,,,,
Andrew Wiggins,,25,,,302,,,,,,,,,,,,,,,
Kevin Durant,7,21,6,,302,,,,,,,,,,,,,,,
Russell Westbrook,,,,,302,,,,,,,,27,,,,,,,
Dion Waiters,,20,,,302,,,,,,,,,,,,,,,
Nerlens Noel,2,11,5,3,303,,,,,,,,27,,,1,,,,
Jahlil Okafor,2,17,8,,303,,,,16,5,8,7,,,,2,,,,
Hollis Thompson,,16,5,,303,,,,,,,,,,,,,,,
Giannis Antetokounmpo,6,22,5,2,303,,,,,,,,33,,,2,,,,
Jabari Parker,3,16,,2,303,,,,,,,,,,,2,,,,
Michael Carter-Williams,9,18,5,4,303,,,,13,9,,,,,7,,,,,
Hassan Whiteside,,23,16,,304,,,,12,10,,,,,,,,,,
Wayne Ellington,,17,,,304,,,,11,6,,,,,,,,,,
Goran Dragic,7,16,4,2,304,,,,,,,,,,,,,,,
James Johnson,4,20,4,2,304,,,,,,,,,,,2,,,,
Giannis Antetokounmpo,,22,8,2,304,,,,,,,,,,,,,,,
Jabari Parker,2,14,,,304,,,,,,,,,,,,,,,
Khris Middleton,2,5,2,,304,,,,,,,,,,,,,,,
Michael Beasley,,11,2,,304,,,,,,,,12,,,,,,,
Tobias Harris,4,24,5,5,305,,6,3,17,10,2,1,,,,1,,,,
Nikola Vucevic,3,25,14,,305,,,,18,10,5,5,,,,,,,,
Andre Drummond,,12,10,,305,,,,12,5,4,2,,,,3,,,,
Caron Butler,1,20,6,,305,,5,3,11,5,7,7,,,,,,,,
Clint Capela,,6,9,,306,,,,,,,,,,,,,,,
Dwight Howard,,10,,,306,,,,,,,,,,,,,,,
James Harden,9,10,,,306,,,,,,,,,,7,,,,,
Patrick Beverley,,10,,,306,,,,,,,,,,,,,,,
Corey Brewer,,,,,306,,,,,,,,34,,,,,,,
Marcus Thornton,,32,,,306,,,,,12,,,26,,,,,67,,
Joe Johnson,,22,5,3,306,,,,,,3,,,3,,,3,,,
Thaddeus Young,5,20,12,,306,,,,13,10,,,,,5,,,77,,
Brook Lopez,,24,8,,306,,,,,,,,,,,5,,,,
Bojan Bogdanovic,,19,5,,306,,,3,,,,,,,,,,,,
Jarrett Jack,9,10,,,306,,,,,,,,,,,,,,,
Trey Burke,,17,,,307,,,,,,,,12,,,,,,,
Kevin Durant,9,20,8,,307,,,,,,,,,,,,,,,
Russell Westbrook,9,15,7,3,307,,,,,,,,,,,,,,,
Dion Waiters,3,17,,3,307,,,,,,,,,,,,,,,
Marc Gasol,,23,,,308,,,,16,9,,,,,,,,,,
Mike Conley,12,17,,,308,,,,,,,,,,,,,,,
Austin Rivers,7,28,,1,308,,,,,,,,44,,,1,,,,
DeAndre Jordan,,18,20,,308,,,,10,7,,,,,,2,,,,
Raymond Felton,6,11,,4,308,,,,,,,,,,,,,,,
Jamal Crawford,,22,,,308,,,,,,,,,,,,,,,
PJ Tucker,3,9,9,4,309,,,,,,,,,,,,,,,
Serge Ibaka,1,18,8,,309,,,,,,,,,,,,,,,
Jonas Valanciunas,1,,6,1,309,,,,,,,,,,,,,,,
DeMar DeRozan,6,18,3,1,309,,,,,,,,,,,1,,,,
Cory Joseph,5,8,7,,309,,,,,,,,,,,,,,,
Patrick Patterson,1,14,5,,309,,,,,,,,,,,,,,,
Harrison Barnes,2,23,7,3,309,,,,,,,,,,,,,,,
Dirk Nowitzki,,9,5,,309,,,,,,,,,,,,,,,
Nerlens Noel,,3,8,,309,,,,,,,,,,,1,,,,
Wesley Matthews,5,4,6,2,309,,,,,,,,,,,2,,,,
Seth Curry,2,11,1,1,309,,,,,,,,,,,,,,,
